


Fecha Local,Fecha UTC,Direcci�n del Viento (grados),Direcci�n de r�faga (grados),Rapidez de viento (km/h),Rapidez de r�faga (km/h),Temperatura del Aire (�C),Humedad relativa (%),Presi�n Atmosf�rica (hpa),Precipitaci�n (mm),Radiaci�n Solar (W/m�),
2022-09-27 21:40:00,2022-09-28 02:40:00,326.0,302.0,12.3,20,15.7,89,782,0,0,
2022-09-27 21:30:00,2022-09-28 02:30:00,322.0,309.0,12.2,26.4,15.8,89,781.8,0,0,
2022-09-27 21:20:00,2022-09-28 02:20:00,318.0,343.0,13,24.6,16,87,781.6,0,0,
2022-09-27 21:10:00,2022-09-28 02:10:00,324.0,301.0,12,20.6,16.1,85,781.5,0,0,
2022-09-27 21:00:00,2022-09-28 02:00:00,320.0,318.0,11.3,22.9,16.2,83,781.3,0,0,
2022-09-27 20:50:00,2022-09-28 01:50:00,329.0,337.0,13.8,21.2,16.2,82,781.1,0,0,
2022-09-27 20:40:00,2022-09-28 01:40:00,331.0,328.0,14.4,24.6,16.3,82,780.9,0,0,
2022-09-27 20:30:00,2022-09-28 01:30:00,325.0,330.0,14.1,25.8,16.4,82,780.7,0,0,
2022-09-27 20:20:00,2022-09-28 01:20:00,332.0,329.0,12.7,27.5,16.4,80,780.6,0,0,
2022-09-27 20:10:00,2022-09-28 01:10:00,346.0,14.0,14.2,25.8,16.5,80,780.5,0,0,
2022-09-27 20:00:00,2022-09-28 01:00:00,340.0,350.0,14.3,29.8,16.6,82,780.4,0,0,
2022-09-27 19:50:00,2022-09-28 00:50:00,329.0,329.0,13.1,22.9,16.6,84,780.2,0,0,
2022-09-27 19:40:00,2022-09-28 00:40:00,328.0,297.0,14.4,22.3,16.7,84,780.1,0,0,
2022-09-27 19:30:00,2022-09-28 00:30:00,326.0,337.0,13,24.6,16.8,84,780,0,1,
2022-09-27 19:20:00,2022-09-28 00:20:00,328.0,306.0,15.2,25.2,17,86,779.9,0,6,
2022-09-27 19:10:00,2022-09-28 00:10:00,329.0,313.0,16.2,30.4,17.2,86,779.7,0,9,
2022-09-27 19:00:00,2022-09-28 00:00:00,326.0,348.0,13.9,25.8,17.4,85,779.7,0,9,
2022-09-27 18:50:00,2022-09-27 23:50:00,327.0,328.0,16.6,29.2,17.5,83,779.5,0,11,
2022-09-27 18:40:00,2022-09-27 23:40:00,323.0,315.0,13,26.9,17.6,83,779.5,0,15,
2022-09-27 18:30:00,2022-09-27 23:30:00,331.0,318.0,14.6,28.1,17.8,81,779.4,0,26,
2022-09-27 18:20:00,2022-09-27 23:20:00,331.0,333.0,16.6,27.5,18.1,79,779.3,0,37,
2022-09-27 18:10:00,2022-09-27 23:10:00,329.0,322.0,13.7,25.2,18.2,77,779.2,0,48,
2022-09-27 18:00:00,2022-09-27 23:00:00,326.0,327.0,14.7,26.9,18.4,76,779.1,0,62,
2022-09-27 17:50:00,2022-09-27 22:50:00,312.0,322.0,13.8,25.8,18.7,73,779,0,85,
2022-09-27 17:40:00,2022-09-27 22:40:00,305.0,283.0,12,19.5,19.3,71,779,0,201,
2022-09-27 17:30:00,2022-09-27 22:30:00,294.0,331.0,7.3,15.4,19,73,779,0,361,
2022-09-27 17:20:00,2022-09-27 22:20:00,306.0,313.0,7.3,14.9,18.7,74,779.1,0,258,
2022-09-27 17:10:00,2022-09-27 22:10:00,321.0,309.0,9.9,17.2,18.5,74,779.1,0,276,
2022-09-27 17:00:00,2022-09-27 22:00:00,301.0,318.0,7.9,14.3,18.6,73,779.2,0,241,
2022-09-27 16:50:00,2022-09-27 21:50:00,313.0,335.0,7.5,12,18.4,75,779.2,0,242,
2022-09-27 16:40:00,2022-09-27 21:40:00,298.0,315.0,10.5,19.5,18.4,75,779.2,0,241,
2022-09-27 16:30:00,2022-09-27 21:30:00,321.0,341.0,9.9,14.9,18.2,75,779.2,0,267,
2022-09-27 16:20:00,2022-09-27 21:20:00,324.0,335.0,10.7,18.3,18,76,779.2,0,279,
2022-09-27 16:10:00,2022-09-27 21:10:00,319.0,325.0,9.8,16,17.9,76,779.3,0,195,
2022-09-27 16:00:00,2022-09-27 21:00:00,317.0,303.0,8.2,15.4,17.8,76,779.4,0,156,
2022-09-27 15:50:00,2022-09-27 20:50:00,320.0,334.0,10,16.6,17.8,76,779.4,0,135,
2022-09-27 15:40:00,2022-09-27 20:40:00,336.0,17.0,10.7,17.2,17.9,76,779.5,0,194,
2022-09-27 15:30:00,2022-09-27 20:30:00,321.0,347.0,9,16,17.7,76,779.6,0,231,
2022-09-27 15:20:00,2022-09-27 20:20:00,334.0,316.0,12.3,18.9,17.5,76,779.7,0,260,
2022-09-27 15:10:00,2022-09-27 20:10:00,313.0,288.0,9.1,14.9,17.4,77,779.8,0,114,
2022-09-27 15:00:00,2022-09-27 20:00:00,318.0,338.0,7.9,19.5,17.5,76,780,0,100,
2022-09-27 14:50:00,2022-09-27 19:50:00,316.0,277.0,9.2,18.9,17.5,76,780.1,0,131,
2022-09-27 14:40:00,2022-09-27 19:40:00,318.0,322.0,9.7,16,17.5,77,780.2,0,133,
2022-09-27 14:30:00,2022-09-27 19:30:00,329.0,317.0,10.1,21.2,17.6,76,780.4,0,184,
2022-09-27 14:20:00,2022-09-27 19:20:00,312.0,309.0,12.3,19.5,17.7,76,780.5,0,338,
2022-09-27 14:10:00,2022-09-27 19:10:00,311.0,308.0,12,25.2,17.6,76,780.6,0,448,
2022-09-27 14:00:00,2022-09-27 19:00:00,312.0,297.0,11.4,21.2,17.6,75,780.7,0,336,
2022-09-27 13:50:00,2022-09-27 18:50:00,303.0,306.0,10.9,21.2,17.5,75,780.8,0,302,
2022-09-27 13:40:00,2022-09-27 18:40:00,314.0,312.0,11.9,19.5,17.3,76,780.9,0,309,
2022-09-27 13:30:00,2022-09-27 18:30:00,328.0,329.0,10.1,20.6,17.2,76,781,0,265,
2022-09-27 13:20:00,2022-09-27 18:20:00,315.0,340.0,9.8,18.3,17.6,75,781.1,0,207,
2022-09-27 13:10:00,2022-09-27 18:10:00,300.0,305.0,9.4,18.3,17.9,73,781.2,0,275,
2022-09-27 13:00:00,2022-09-27 18:00:00,317.0,327.0,9,16,17.9,72,781.4,0,405,
2022-09-27 12:50:00,2022-09-27 17:50:00,6.0,15.0,8.6,16.6,18.1,70,781.5,0,499,
2022-09-27 12:40:00,2022-09-27 17:40:00,311.0,292.0,8.8,16,18.3,71,781.6,0,630,
2022-09-27 12:30:00,2022-09-27 17:30:00,293.0,296.0,8.3,13.7,18.4,69,781.7,0,704,
2022-09-27 12:20:00,2022-09-27 17:20:00,316.0,308.0,6.7,15.4,18,72,781.8,0,603,
2022-09-27 12:10:00,2022-09-27 17:10:00,327.0,335.0,6.7,13.7,17.1,75,781.9,0,691,
2022-09-27 12:00:00,2022-09-27 17:00:00,326.0,328.0,11.9,17.7,16.8,76,782,0,572,
2022-09-27 11:50:00,2022-09-27 16:50:00,326.0,355.0,7.2,16.6,16.8,76,782.1,0,455,
2022-09-27 11:40:00,2022-09-27 16:40:00,297.0,274.0,9.2,16,16.3,78,782.1,0,392,
2022-09-27 11:30:00,2022-09-27 16:30:00,332.0,317.0,9.4,14.9,16,78,782.1,0,398,
2022-09-27 11:20:00,2022-09-27 16:20:00,313.0,307.0,8.4,16.6,16.2,78,782.1,0,401,
2022-09-27 11:10:00,2022-09-27 16:10:00,297.0,309.0,7.8,12.5,16.2,78,782.1,0,379,
2022-09-27 11:00:00,2022-09-27 16:00:00,295.0,291.0,8,17.2,16,80,782.1,0,383,
2022-09-27 10:50:00,2022-09-27 15:50:00,281.0,303.0,8.7,16.6,15.8,80,782.1,0,335,
2022-09-27 10:40:00,2022-09-27 15:40:00,287.0,306.0,7,16,15.8,80,782,0,368,
2022-09-27 10:30:00,2022-09-27 15:30:00,298.0,304.0,6.8,12.5,15.1,85,782.1,0,376,
2022-09-27 10:20:00,2022-09-27 15:20:00,312.0,331.0,8.9,17.2,15,84,782.1,0,228,
2022-09-27 10:10:00,2022-09-27 15:10:00,313.0,330.0,9.6,17.2,14.9,86,782,0,308,
2022-09-27 10:00:00,2022-09-27 15:00:00,297.0,310.0,9.7,16.6,14.7,87,782,0,246,
2022-09-27 09:50:00,2022-09-27 14:50:00,305.0,310.0,8.1,14.9,14.6,86,781.9,0,193,
2022-09-27 09:40:00,2022-09-27 14:40:00,323.0,330.0,8.1,13.7,14.5,87,781.8,0,239,
2022-09-27 09:30:00,2022-09-27 14:30:00,284.0,308.0,7.6,13.7,14.3,89,781.7,0,265,
2022-09-27 09:20:00,2022-09-27 14:20:00,303.0,312.0,9.7,16.6,14,92,781.6,0,227,
2022-09-27 09:10:00,2022-09-27 14:10:00,301.0,312.0,9.3,16.6,13.8,95,781.6,0,213,
2022-09-27 09:00:00,2022-09-27 14:00:00,328.0,318.0,10.6,14.9,13.4,98,781.5,0,201,
2022-09-27 08:50:00,2022-09-27 13:50:00,309.0,326.0,10.7,17.7,13.3,99,781.4,0,134,
2022-09-27 08:40:00,2022-09-27 13:40:00,314.0,293.0,10.3,17.2,13.1,100,781.3,0,118,
2022-09-27 08:30:00,2022-09-27 13:30:00,308.0,317.0,10.8,19.5,12.9,100,781.2,0,107,
2022-09-27 08:20:00,2022-09-27 13:20:00,309.0,319.0,13.5,20.6,12.7,100,781.1,0,63,
2022-09-27 08:10:00,2022-09-27 13:10:00,307.0,295.0,12.2,22.3,12.6,100,781,0,53,
2022-09-27 08:00:00,2022-09-27 13:00:00,315.0,302.0,11.5,20.6,12.6,100,781,0,33,
2022-09-27 07:50:00,2022-09-27 12:50:00,317.0,330.0,11.3,19.5,12.6,100,780.8,0,20,
2022-09-27 07:40:00,2022-09-27 12:40:00,315.0,302.0,9.8,16,12.7,100,780.7,0,10,
2022-09-27 07:30:00,2022-09-27 12:30:00,328.0,328.0,13.7,21.2,13,100,780.5,0,2,
2022-09-27 07:20:00,2022-09-27 12:20:00,325.0,321.0,9.4,18.9,13.1,100,780.6,0,0,
2022-09-27 07:10:00,2022-09-27 12:10:00,318.0,302.0,11.5,20,13.2,100,780.5,0,0,
2022-09-27 07:00:00,2022-09-27 12:00:00,328.0,337.0,10.4,17.7,13.3,100,780.4,0,0,
2022-09-27 06:50:00,2022-09-27 11:50:00,324.0,320.0,11.1,18.3,13.3,100,780.4,0,0,
2022-09-27 06:40:00,2022-09-27 11:40:00,329.0,323.0,12.2,20.6,13.3,100,780.2,0,0,
2022-09-27 06:30:00,2022-09-27 11:30:00,335.0,315.0,9.7,14.9,13.3,100,780,0,0,
2022-09-27 06:20:00,2022-09-27 11:20:00,325.0,332.0,13.4,20,13.3,100,779.9,0,0,
2022-09-27 06:10:00,2022-09-27 11:10:00,324.0,320.0,12.5,20.6,13.4,100,779.9,0,0,
2022-09-27 06:00:00,2022-09-27 11:00:00,323.0,328.0,11.2,18.9,13.5,100,779.7,0,0,
2022-09-27 05:50:00,2022-09-27 10:50:00,324.0,310.0,8.4,16,13.5,100,779.7,0,0,
2022-09-27 05:40:00,2022-09-27 10:40:00,329.0,340.0,11.1,18.3,13.5,100,779.6,0,0,
2022-09-27 05:30:00,2022-09-27 10:30:00,325.0,328.0,10,15.4,13.6,100,779.5,0,0,
2022-09-27 05:20:00,2022-09-27 10:20:00,327.0,322.0,7.8,17.7,13.6,100,779.5,0,0,
2022-09-27 05:10:00,2022-09-27 10:10:00,312.0,319.0,7.3,12.5,13.6,100,779.6,0,0,
2022-09-27 05:00:00,2022-09-27 10:00:00,322.0,342.0,5.9,13.7,13.6,100,779.6,0,0,
2022-09-27 04:50:00,2022-09-27 09:50:00,315.0,299.0,7.9,14.9,13.7,100,779.6,0,0,
2022-09-27 04:40:00,2022-09-27 09:40:00,314.0,305.0,7.7,13.1,13.9,100,779.6,0,0,
2022-09-27 04:30:00,2022-09-27 09:30:00,332.0,1.0,7.1,13.1,14,100,779.6,0,0,
2022-09-27 04:20:00,2022-09-27 09:20:00,347.0,19.0,8.5,13.7,14.1,100,779.7,0,0,
2022-09-27 04:10:00,2022-09-27 09:10:00,346.0,5.0,8.8,17.7,14.1,100,779.7,0,0,
2022-09-27 04:00:00,2022-09-27 09:00:00,330.0,317.0,10.9,20,14.1,100,779.8,0,0,
2022-09-27 03:50:00,2022-09-27 08:50:00,316.0,340.0,10.4,18.9,14.2,100,779.7,0,0,
2022-09-27 03:40:00,2022-09-27 08:40:00,317.0,306.0,9,14.9,14.3,100,779.8,0,0,
2022-09-27 03:30:00,2022-09-27 08:30:00,324.0,318.0,7.6,17.2,14.5,100,779.9,0,0,
2022-09-27 03:20:00,2022-09-27 08:20:00,316.0,315.0,9.7,15.4,14.5,100,780,0,0,
2022-09-27 03:10:00,2022-09-27 08:10:00,311.0,304.0,8.7,17.2,14.6,100,780.1,0,0,
2022-09-27 03:00:00,2022-09-27 08:00:00,308.0,311.0,9.3,17.7,14.6,100,780.1,0,0,
2022-09-27 02:50:00,2022-09-27 07:50:00,310.0,302.0,9.7,17.2,14.6,99,780.3,0,0,
2022-09-27 02:40:00,2022-09-27 07:40:00,310.0,328.0,7.5,14.3,14.6,98,780.3,0,0,
2022-09-27 02:30:00,2022-09-27 07:30:00,319.0,332.0,7.8,14.3,14.6,98,780.3,0,0,
2022-09-27 02:20:00,2022-09-27 07:20:00,322.0,319.0,8.8,13.7,14.6,97,780.3,0,0,
2022-09-27 02:10:00,2022-09-27 07:10:00,326.0,325.0,9.9,13.7,14.7,96,780.3,0,0,
2022-09-27 02:00:00,2022-09-27 07:00:00,331.0,333.0,10.2,16,14.7,95,780.4,0,0,
2022-09-27 01:50:00,2022-09-27 06:50:00,324.0,332.0,8,17.2,14.7,95,780.5,0,0,
2022-09-27 01:40:00,2022-09-27 06:40:00,330.0,332.0,9.2,17.7,14.7,94,780.5,0,0,
2022-09-27 01:30:00,2022-09-27 06:30:00,331.0,339.0,9.7,13.7,14.7,94,780.7,0,0,
2022-09-27 01:20:00,2022-09-27 06:20:00,327.0,338.0,9.4,15.4,14.8,94,780.7,0,0,
2022-09-27 01:10:00,2022-09-27 06:10:00,322.0,320.0,7.4,14.9,14.8,95,780.8,0,0,
2022-09-27 01:00:00,2022-09-27 06:00:00,315.0,322.0,10.2,15.4,14.9,95,780.9,0,0,
2022-09-27 00:50:00,2022-09-27 05:50:00,316.0,300.0,9.4,18.3,14.9,96,781.1,0,0,
2022-09-27 00:40:00,2022-09-27 05:40:00,319.0,296.0,8.9,15.4,15,98,781.1,0,0,
2022-09-27 00:30:00,2022-09-27 05:30:00,322.0,336.0,8.8,15.4,15,99,781.1,0,0,
2022-09-27 00:20:00,2022-09-27 05:20:00,315.0,305.0,11.1,16,15,99,781.1,0,0,
2022-09-27 00:10:00,2022-09-27 05:10:00,324.0,297.0,11.9,18.9,15,98,780.9,0,0,
2022-09-27 00:00:00,2022-09-27 05:00:00,327.0,333.0,13.3,21.2,15,98,780.8,0,0,
2022-09-26 23:50:00,2022-09-27 04:50:00,311.0,319.0,12,22.9,15.1,98,780.7,0,0,
2022-09-26 23:40:00,2022-09-27 04:40:00,310.0,314.0,12.4,21.2,15.1,98,780.8,0,0,
2022-09-26 23:30:00,2022-09-27 04:30:00,314.0,306.0,12.1,20,15.2,97,780.8,0,0,
2022-09-26 23:20:00,2022-09-27 04:20:00,320.0,306.0,11.4,18.3,15.2,96,780.9,0,0,
2022-09-26 23:10:00,2022-09-27 04:10:00,311.0,328.0,11.6,18.9,15.2,96,780.9,0,0,
2022-09-26 23:00:00,2022-09-27 04:00:00,309.0,297.0,13.3,21.2,15.3,95,780.9,0,0,
2022-09-26 22:50:00,2022-09-27 03:50:00,301.0,306.0,10.5,21.8,15.3,94,780.9,0,0,
2022-09-26 22:40:00,2022-09-27 03:40:00,322.0,325.0,10.6,17.7,15.3,93,780.8,0,0,
2022-09-26 22:30:00,2022-09-27 03:30:00,301.0,308.0,14.1,25.2,15.4,93,780.6,0,0,
2022-09-26 22:20:00,2022-09-27 03:20:00,307.0,318.0,13.1,23.5,15.5,93,780.4,0,0,
2022-09-26 22:10:00,2022-09-27 03:10:00,315.0,320.0,13.9,25.2,15.5,93,780.2,0,0,
2022-09-26 22:00:00,2022-09-27 03:00:00,312.0,312.0,12.6,21.2,15.6,92,780.1,0,0,
2022-09-26 21:50:00,2022-09-27 02:50:00,323.0,310.0,11.7,18.9,15.8,91,780,0,0,
2022-09-26 21:40:00,2022-09-27 02:40:00,320.0,317.0,13.5,21.8,15.8,91,779.8,0,0,
2022-09-26 21:30:00,2022-09-27 02:30:00,341.0,320.0,11,20.6,15.9,91,779.7,0,0,
2022-09-26 21:20:00,2022-09-27 02:20:00,329.0,321.0,13.8,21.2,15.9,92,779.5,0,0,
2022-09-26 21:10:00,2022-09-27 02:10:00,318.0,318.0,13.2,24.1,16,91,779.3,0,0,
2022-09-26 21:00:00,2022-09-27 02:00:00,320.0,304.0,15.4,26.9,16.2,89,779.2,0,0,
2022-09-26 20:50:00,2022-09-27 01:50:00,332.0,330.0,14.1,24.1,16.4,89,779.1,0,0,
2022-09-26 20:40:00,2022-09-27 01:40:00,336.0,324.0,15.8,28.1,16.4,89,779,0,0,
2022-09-26 20:30:00,2022-09-27 01:30:00,323.0,299.0,12.9,26.4,16.5,89,778.9,0,0,
2022-09-26 20:20:00,2022-09-27 01:20:00,320.0,324.0,17.9,27.5,16.6,87,778.7,0,0,
2022-09-26 20:10:00,2022-09-27 01:10:00,326.0,333.0,19.4,33.9,16.9,86,778.5,0,0,
2022-09-26 20:00:00,2022-09-27 01:00:00,326.0,323.0,18.8,29.8,17.3,84,778.3,0,0,
2022-09-26 19:50:00,2022-09-27 00:50:00,339.0,326.0,16.1,29.8,17.5,83,778.1,0,0,
2022-09-26 19:40:00,2022-09-27 00:40:00,331.0,331.0,18.5,30.4,17.9,81,777.9,0,0,
2022-09-26 19:30:00,2022-09-27 00:30:00,322.0,330.0,17.4,36.2,18.1,79,777.8,0,1,
2022-09-26 19:20:00,2022-09-27 00:20:00,328.0,306.0,15.9,31.6,18.3,78,777.6,0,8,
2022-09-26 19:10:00,2022-09-27 00:10:00,313.0,300.0,14.6,31.6,18.4,77,777.6,0,23,
2022-09-26 19:00:00,2022-09-27 00:00:00,304.0,309.0,14.7,28.7,18.6,76,777.5,0,38,
2022-09-26 18:50:00,2022-09-26 23:50:00,320.0,329.0,15.5,24.6,18.7,75,777.4,0,42,
2022-09-26 18:40:00,2022-09-26 23:40:00,329.0,325.0,16.3,30.4,18.8,75,777.2,0,64,
2022-09-26 18:30:00,2022-09-26 23:30:00,332.0,327.0,17.7,32.7,19.1,74,777.1,0,90,
2022-09-26 18:20:00,2022-09-26 23:20:00,324.0,336.0,15.5,28.7,19.3,72,777,0,92,
2022-09-26 18:10:00,2022-09-26 23:10:00,330.0,326.0,17.6,28.7,19.2,72,776.9,0,107,
2022-09-26 18:00:00,2022-09-26 23:00:00,330.0,330.0,17.2,32.1,19.3,71,776.9,0,89,
2022-09-26 17:50:00,2022-09-26 22:50:00,327.0,335.0,18.9,32.1,19.5,72,776.8,0,102,
2022-09-26 17:40:00,2022-09-26 22:40:00,326.0,323.0,18.1,31.6,20,70,776.7,0,159,
2022-09-26 17:30:00,2022-09-26 22:30:00,317.0,311.0,18.2,35.6,19.9,70,776.7,0,463,
2022-09-26 17:20:00,2022-09-26 22:20:00,317.0,327.0,15.6,26.4,19.8,70,776.8,0,165,
2022-09-26 17:10:00,2022-09-26 22:10:00,328.0,349.0,14.7,29.2,20.2,70,776.8,0,179,
2022-09-26 17:00:00,2022-09-26 22:00:00,339.0,319.0,15.4,28.7,20.4,69,776.9,0,385,
2022-09-26 16:50:00,2022-09-26 21:50:00,331.0,309.0,15.4,29.8,20.7,69,776.9,0,263,
2022-09-26 16:40:00,2022-09-26 21:40:00,324.0,304.0,18.8,31.6,20.3,69,776.9,0,711,
2022-09-26 16:30:00,2022-09-26 21:30:00,305.0,284.0,15.9,31,20.1,70,777,0,324,
2022-09-26 16:20:00,2022-09-26 21:20:00,317.0,327.0,19.3,31,20.6,67,777,0,509,
2022-09-26 16:10:00,2022-09-26 21:10:00,327.0,293.0,16.2,31,20.3,68,777,0,781,
2022-09-26 16:00:00,2022-09-26 21:00:00,329.0,332.0,14.1,27.5,20.1,70,777,0,253,
2022-09-26 15:50:00,2022-09-26 20:50:00,330.0,328.0,16,28.7,20.1,70,777.1,0,447,
2022-09-26 15:40:00,2022-09-26 20:40:00,328.0,320.0,16.4,29.2,20,70,777.1,0,285,
2022-09-26 15:30:00,2022-09-26 20:30:00,344.0,352.0,14.9,25.2,20,71,777.3,0,204,
2022-09-26 15:20:00,2022-09-26 20:20:00,310.0,335.0,15.8,28.1,20.1,69,777.3,0,225,
2022-09-26 15:10:00,2022-09-26 20:10:00,341.0,327.0,17.9,29.8,20.3,68,777.4,0,207,
2022-09-26 15:00:00,2022-09-26 20:00:00,329.0,312.0,15.8,26.9,20.3,66,777.4,0,274,
2022-09-26 14:50:00,2022-09-26 19:50:00,337.0,312.0,13.7,24.1,20.7,64,777.6,0,319,
2022-09-26 14:40:00,2022-09-26 19:40:00,311.0,300.0,11.6,20,21,62,777.7,0,361,
2022-09-26 14:30:00,2022-09-26 19:30:00,297.0,318.0,12.8,22.3,21.7,62,777.9,0,440,
2022-09-26 14:20:00,2022-09-26 19:20:00,297.0,260.0,10.5,20.6,21.3,63,778,0,1137,
2022-09-26 14:10:00,2022-09-26 19:10:00,328.0,315.0,14.7,22.9,20.4,66,778.2,0,1115,
2022-09-26 14:00:00,2022-09-26 19:00:00,326.0,309.0,13.3,20,19.5,69,778.4,0,793,
2022-09-26 13:50:00,2022-09-26 18:50:00,333.0,331.0,13.8,22.9,19.6,69,778.5,0,297,
2022-09-26 13:40:00,2022-09-26 18:40:00,305.0,295.0,15.4,27.5,20.3,67,778.6,0,264,
2022-09-26 13:30:00,2022-09-26 18:30:00,296.0,307.0,8.4,15.4,20.7,64,778.7,0,441,
2022-09-26 13:20:00,2022-09-26 18:20:00,8.0,80.0,8,13.1,20.7,64,778.8,0,661,
2022-09-26 13:10:00,2022-09-26 18:10:00,291.0,307.0,9.9,17.2,19.7,68,779.1,0,1015,
2022-09-26 13:00:00,2022-09-26 18:00:00,358.0,13.0,10.3,15.4,19.6,69,779.2,0,489,
2022-09-26 12:50:00,2022-09-26 17:50:00,21.0,51.0,9.8,20,19.9,68,779.4,0,647,
2022-09-26 12:40:00,2022-09-26 17:40:00,30.0,34.0,11,17.7,19.9,68,779.6,0,1062,
2022-09-26 12:30:00,2022-09-26 17:30:00,4.0,356.0,7.9,13.1,19.7,69,779.7,0,1138,
2022-09-26 12:20:00,2022-09-26 17:20:00,35.0,8.0,7.1,12,18.7,72,779.9,0,695,
2022-09-26 12:10:00,2022-09-26 17:10:00,354.0,17.0,8.3,14.9,18.7,72,780,0,481,
2022-09-26 12:00:00,2022-09-26 17:00:00,326.0,305.0,7,10.8,18.7,73,780,0,292,
2022-09-26 11:50:00,2022-09-26 16:50:00,245.0,230.0,6.7,13.1,19,73,780.1,0,376,
2022-09-26 11:40:00,2022-09-26 16:40:00,268.0,279.0,7.3,13.7,18.1,76,780.1,0,781,
2022-09-26 11:30:00,2022-09-26 16:30:00,276.0,301.0,8.2,16,17.5,80,780.1,0,257,
2022-09-26 11:20:00,2022-09-26 16:20:00,311.0,332.0,8.8,17.2,17.4,81,780.2,0,241,
2022-09-26 11:10:00,2022-09-26 16:10:00,294.0,312.0,11.4,21.8,17.5,80,780.1,0,289,
2022-09-26 11:00:00,2022-09-26 16:00:00,276.0,288.0,10.5,17.7,17.6,82,780.1,0,301,
2022-09-26 10:50:00,2022-09-26 15:50:00,287.0,287.0,11.5,18.9,17.9,81,780.1,0,532,
2022-09-26 10:40:00,2022-09-26 15:40:00,299.0,295.0,9.4,18.3,18,80,780.1,0,549,
2022-09-26 10:30:00,2022-09-26 15:30:00,284.0,276.0,8.1,16,17.3,84,780.1,0,775,
2022-09-26 10:20:00,2022-09-26 15:20:00,309.0,307.0,10,16.6,16.7,85,780,0,412,
2022-09-26 10:10:00,2022-09-26 15:10:00,301.0,315.0,10.3,15.4,16.4,86,780,0,304,
2022-09-26 10:00:00,2022-09-26 15:00:00,316.0,283.0,9,16.6,16.2,87,780,0,269,
2022-09-26 09:50:00,2022-09-26 14:50:00,357.0,343.0,11.7,17.2,16,88,780,0,271,
2022-09-26 09:40:00,2022-09-26 14:40:00,7.0,25.0,12.6,18.3,15.7,91,780,0,358,
2022-09-26 09:30:00,2022-09-26 14:30:00,7.0,11.0,13.2,18.9,15.3,95,780,0,219,
2022-09-26 09:20:00,2022-09-26 14:20:00,2.0,27.0,11.7,17.2,15.1,99,780,0,127,
2022-09-26 09:10:00,2022-09-26 14:10:00,11.0,44.0,9.2,14.3,15,100,779.9,0,106,
2022-09-26 09:00:00,2022-09-26 14:00:00,21.0,352.0,13.1,20,14.8,100,779.7,0,124,
2022-09-26 08:50:00,2022-09-26 13:50:00,18.0,12.0,13.1,20.6,14.8,100,779.5,0,131,
2022-09-26 08:40:00,2022-09-26 13:40:00,23.0,13.0,14.4,21.2,14.8,100,779.4,0,100,
2022-09-26 08:30:00,2022-09-26 13:30:00,358.0,24.0,10,16,14.8,100,779.3,0,48,
2022-09-26 08:20:00,2022-09-26 13:20:00,328.0,335.0,7.4,13.1,14.8,100,779.2,0,34,
2022-09-26 08:10:00,2022-09-26 13:10:00,320.0,328.0,9.3,17.2,14.7,100,779.1,0,46,
2022-09-26 08:00:00,2022-09-26 13:00:00,332.0,332.0,8.7,18.9,14.7,100,779,0,30,
2022-09-26 07:50:00,2022-09-26 12:50:00,326.0,302.0,8.9,18.9,14.8,100,778.9,0,15,
2022-09-26 07:40:00,2022-09-26 12:40:00,314.0,295.0,10,16.6,14.8,100,778.8,0,9,
2022-09-26 07:30:00,2022-09-26 12:30:00,305.0,307.0,6.3,16,14.9,100,778.8,0,2,
2022-09-26 07:20:00,2022-09-26 12:20:00,303.0,289.0,5.7,8.5,14.9,100,778.8,0,0,
2022-09-26 07:10:00,2022-09-26 12:10:00,302.0,308.0,7.1,11.4,14.9,100,778.8,0,0,
2022-09-26 07:00:00,2022-09-26 12:00:00,301.0,304.0,8.6,12.5,14.9,100,778.7,0,0,
2022-09-26 06:50:00,2022-09-26 11:50:00,301.0,305.0,7.7,14.3,14.9,100,778.6,0,0,
2022-09-26 06:40:00,2022-09-26 11:40:00,298.0,304.0,7.5,13.1,14.9,100,778.5,0,0,
2022-09-26 06:30:00,2022-09-26 11:30:00,296.0,310.0,8.8,15.4,14.9,100,778.4,0,0,
2022-09-26 06:20:00,2022-09-26 11:20:00,301.0,309.0,8.1,14.9,14.9,100,778.3,0,0,
2022-09-26 06:10:00,2022-09-26 11:10:00,299.0,314.0,6.8,11.4,14.9,100,778.2,0,0,
2022-09-26 06:00:00,2022-09-26 11:00:00,318.0,317.0,7.3,10.8,14.9,100,778.2,0,0,
2022-09-26 05:50:00,2022-09-26 10:50:00,316.0,297.0,7.3,10.2,14.9,100,778.1,0,0,
2022-09-26 05:40:00,2022-09-26 10:40:00,323.0,324.0,7.6,13.1,14.9,100,778.2,0,0,
2022-09-26 05:30:00,2022-09-26 10:30:00,307.0,290.0,4.5,10.8,14.9,100,778.3,0,0,
2022-09-26 05:20:00,2022-09-26 10:20:00,306.0,318.0,2,7.4,14.8,100,778.3,0,0,
2022-09-26 05:10:00,2022-09-26 10:10:00,320.0,307.0,3.9,9.7,14.8,100,778.3,0,0,
2022-09-26 05:00:00,2022-09-26 10:00:00,313.0,313.0,6.6,10.2,14.8,100,778.3,0,0,
2022-09-26 04:50:00,2022-09-26 09:50:00,307.0,299.0,9.1,13.7,14.9,100,778.4,0,0,
